TAXID,SAMPLE,SEQUENCE_ID,START,END,STRAND,GENE,COVERAGE,COVERAGE_MAP,GAPS,COVERAGE_PCT,IDENTITY_PCT,DATABASE,ACCESSION,PRODUCT,RESISTANCE,NAME
469,S14,c8d7c30a-79a5-4bfb-9ec4-1adff1e69a94,1345,2380,-,ompA,1-1033/1071,========/======,19-Sep,95.7,80.75,vfdb,WP_000777882,(ompA) outer membrane protein OmpA [OmpA (VF0464) - Immune modulation (VFC0258)] [Acinetobacter baumannii ACICU],NA,Acinetobacter
469,S2,4fa9e709-4ed9-4eda-9228-3a72ab5eee6c,8076,9358,+,Acinetobacter_baumannii_AbaF,1-1290/1290,========/======,23/35,98.37,90.26,card,CP000521.1:1558523-1557233,Expression of abaF in E. coli resulted in increased resistance to fosfomycin.,phosphonic_acid,Acinetobacter
469,S5,bfd0464e-674d-407f-b47a-45677b227677,1208,2245,+,pilT,1-1038/1038,========/======,8-Jun,99.61,80.52,vfdb,WP_000355489,(pilT) type IV pilus twitching motility protein PilT [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],NA,Acinetobacter
469,S5,c1abb5f1-fd8b-422e-810c-039b72bf9712,596,979,-,pilG,1-384/384,===============,0/0,100,82.81,vfdb,WP_000389061,(pilG) twitching motility response regulator PilG [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],NA,Acinetobacter
469,S2,63d99931-ed3a-4c1c-9a18-5c91fb16371e,339,1133,+,OXA-134,1-822/822,========/======,28/53,95.13,90.06,card,HQ122933.1:0-822,OXA-134 is a beta-lactamase found in A. lwoffii.,carbapenem;penam,Acinetobacter
469,S21,25510452-96c8-4402-b44a-50f5836ad184,1,947,-,pilT,1-950/1038,========/=====.,7-Jul,91.04,82.14,vfdb,WP_000355489,(pilT) type IV pilus twitching motility protein PilT [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],NA,Acinetobacter
469,S2,6705ce6f-aa98-4295-876d-a6995953677f,1,735,+,OXA-496,81-820/840,.=======/======,14/23,86.43,93.46,card,NG_050781.1:0-840,OXA-496 is a beta-lactamase in the OXA-134 family of OXA beta-lactamases that confers resistance to ampicillin and cephalothin.,carbapenem;penam,Acinetobacter
469,S21,5dc65bbb-b70f-4168-9009-bd8617d139b0,376,1196,-,OXA-284,1-831/831,========/======,20/32,97.47,90.14,card,APRU01000004.1:72684-73515,OXA-284 is a beta-lactamase found in Acinetobacter spp.,carbapenem;penam,Acinetobacter
469,S30,309c74c1-c3e0-4ba8-b5b8-45621d352ae1,5120,6122,-,pilT,1-1008/1038,========/======,15-Dec,96.15,80.55,vfdb,WP_000355489,(pilT) type IV pilus twitching motility protein PilT [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],NA,Acinetobacter
469,S29,db2a1648-52ef-4c0d-9c58-6708b6bbd731,1483,2362,+,pilT,1-884/1038,========/====..,14-Sep,84.3,81.78,vfdb,WP_000355489,(pilT) type IV pilus twitching motility protein PilT [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],NA,Acinetobacter
469,S21,2038ece6-d83e-4cd0-af19-96aad479e34b,284,1101,+,OXA-284,4-831/831,========/======,20/34,96.99,90.36,card,APRU01000004.1:72684-73515,OXA-284 is a beta-lactamase found in Acinetobacter spp.,carbapenem;penam,Acinetobacter
469,S5,06a38460-bf75-4624-b853-a8f6bba1a507,2053,3096,-,pilT,1-1038/1038,========/======,22-Oct,99.23,80.04,vfdb,WP_000355489,(pilT) type IV pilus twitching motility protein PilT [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],NA,Acinetobacter
469,S32,d913d4ca-3bb1-4246-ba12-cd599c8eed01,1149,1972,+,OXA-284,1-831/831,========/======,13-Aug,98.8,95.68,card,APRU01000004.1:72684-73515,OXA-284 is a beta-lactamase found in Acinetobacter spp.,carbapenem;penam,Acinetobacter
469,S2,437ae669-2a41-4114-8b1e-76566757e438,1206,2192,+,pilT,34-1022/1038,========/======,14/24,94.03,80,vfdb,WP_000355489,(pilT) type IV pilus twitching motility protein PilT [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],NA,Acinetobacter
469,S21,8060dfbf-7c83-4c7b-879d-66d85983abe3,5260,6071,-,OXA-284,1-831/831,========/======,23-Aug,97.47,93.88,card,APRU01000004.1:72684-73515,OXA-284 is a beta-lactamase found in Acinetobacter spp.,carbapenem;penam,Acinetobacter
469,S5,490311f1-0d17-4437-9693-52e01710951f,71,1113,+,pilT,2-1038/1038,========/======,8-May,99.81,81.23,vfdb,WP_000355489,(pilT) type IV pilus twitching motility protein PilT [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],NA,Acinetobacter
469,S5,f4f4fe7f-77af-4055-aef9-d2133578ed82,3752,4704,+,pilT,1-953/1038,========/=====.,4-Apr,91.62,81.47,vfdb,WP_000355489,(pilT) type IV pilus twitching motility protein PilT [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],NA,Acinetobacter
469,S5,549ee111-a6ec-4f90-9ec6-a9b6b9bdf65c,2490,3430,+,pilT,19-953/1038,========/=====.,14-Oct,89.69,81.06,vfdb,WP_000355489,(pilT) type IV pilus twitching motility protein PilT [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],NA,Acinetobacter
469,S21,92259849-2109-4df6-bbda-b5e012b5dfc8,2406,3231,+,OXA-284,1-831/831,========/======,16/19,98.56,92,card,APRU01000004.1:72684-73515,OXA-284 is a beta-lactamase found in Acinetobacter spp.,carbapenem;penam,Acinetobacter
469,S2,5d32a9ac-b68c-4f4d-8e25-bd851859be81,1328,1707,-,pilG,1-384/384,========/======,6-Apr,98.7,81.3,vfdb,WP_000389061,(pilG) twitching motility response regulator PilG [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],NA,Acinetobacter
469,S2,49ca22c1-1caa-40e7-9ad8-d0f722c46bbf,2772,3601,-,OXA-362,1-831/831,========/======,7-May,99.52,98.68,card,KF460532.1:0-831,OXA-362 is a beta-lactamase. From the Lahey list of OXA beta-lactamases.,carbapenem;penam,Acinetobacter
469,S7,e1d4c705-008b-4e19-8b91-ceda3f8f1972,5826,6671,+,OXA-164,1-843/843,========/======,9-May,99.64,98.47,card,GU831575.1:0-843,OXA-164 is a beta-lactamase found in A. baumannii.,carbapenem;penam,Acinetobacter
469,S7,702d08b2-e73e-4d50-b94e-21d249adb7a6,4801,5639,+,OXA-164,3-843/843,========/======,16-Sep,98.7,97.29,card,GU831575.1:0-843,OXA-164 is a beta-lactamase found in A. baumannii.,carbapenem;penam,Acinetobacter
469,S5,9858b1e7-beac-4408-a106-c1a000a66a4c,9116,10138,-,pilT,1-1021/1038,========/======,8-Jun,98.07,80.31,vfdb,WP_000355489,(pilT) type IV pilus twitching motility protein PilT [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],NA,Acinetobacter
469,S21,aebd32c2-2507-481d-8cc9-c16d75c96869,1,731,-,OXA-284,1-745/831,========/=====.,14/20,87.61,91.84,card,APRU01000004.1:72684-73515,OXA-284 is a beta-lactamase found in Acinetobacter spp.,carbapenem;penam,Acinetobacter
469,S21,07ab5c86-88b9-471d-bbbf-9a503df8d993,2988,3815,-,OXA-284,1-831/831,========/======,17-Dec,98.8,93.91,card,APRU01000004.1:72684-73515,OXA-284 is a beta-lactamase found in Acinetobacter spp.,carbapenem;penam,Acinetobacter
469,S13,b5f89d22-bcd0-4bff-8b61-a254dcec976a,7317,8333,+,pilT,1-1026/1038,========/======,11-Aug,97.88,80.82,vfdb,WP_000355489,(pilT) type IV pilus twitching motility protein PilT [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],NA,Acinetobacter
469,S9,10a05796-2d3a-4016-bdcc-18c4071a07ed,2641,3659,+,pilT,1-1022/1038,========/======,13-Nov,97.69,80.92,vfdb,WP_000355489,(pilT) type IV pilus twitching motility protein PilT [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],NA,Acinetobacter
469,S21,7edfae14-c079-4456-b195-bbb913835995,798,1568,+,OXA-284,1-770/831,========/=====.,11-Jul,92.06,94.97,card,APRU01000004.1:72684-73515,OXA-284 is a beta-lactamase found in Acinetobacter spp.,carbapenem;penam,Acinetobacter
469,S14,69d0c818-b3cf-41ba-a19d-9e33ef291913,869,1248,-,pilG,1-384/384,========/======,4-Mar,98.96,82.55,vfdb,WP_000389061,(pilG) twitching motility response regulator PilG [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],NA,Acinetobacter
469,S2,b3ad5c61-8a68-4587-898f-7dee5a2691f9,2849,3667,-,OXA-134,1-822/822,========/======,13-Sep,99.03,97.34,card,HQ122933.1:0-822,OXA-134 is a beta-lactamase found in A. lwoffii.,carbapenem;penam,Acinetobacter
469,S5,427a2e58-9286-474c-b57a-5bca502e0ea6,12,1033,+,pilT,1-1026/1038,========/======,12-Oct,98.07,81.36,vfdb,WP_000355489,(pilT) type IV pilus twitching motility protein PilT [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],NA,Acinetobacter
469,S29,f895c0b0-da12-4575-935e-d58f837cc63c,1158,1531,-,pilG,12-384/384,========/======,5-Apr,96.61,82.45,vfdb,WP_000389061,(pilG) twitching motility response regulator PilG [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],NA,Acinetobacter
469,S21,dad0352b-60df-4354-b4d4-5291e424b155,1127,1952,+,OXA-284,3-831/831,========/======,15/27,97.95,91.91,card,APRU01000004.1:72684-73515,OXA-284 is a beta-lactamase found in Acinetobacter spp.,carbapenem;penam,Acinetobacter
469,S21,384657ef-271a-4c46-b854-4d5cab5fd6f0,2057,2880,-,OXA-284,1-831/831,========/======,15-Nov,98.68,93.29,card,APRU01000004.1:72684-73515,OXA-284 is a beta-lactamase found in Acinetobacter spp.,carbapenem;penam,Acinetobacter
469,S5,cbe7c466-4988-49d9-88d5-3c134d24d2c2,383,1164,+,OXA-647,1-791/822,========/======,9-Apr,95.13,97.85,card,NG_065433.1:0-822,OXA-647 is a beta-lactamase in the OXA-134 family of OXA beta-lactamases that confers resistance to ampicillin and cephalothin.,carbapenem;penam,Acinetobacter
469,S16,b54e628f-efe8-4ba8-8263-ed62a8232878,2366,3192,+,OXA-362,1-831/831,========/======,14/18,98.68,95.35,card,KF460532.1:0-831,OXA-362 is a beta-lactamase. From the Lahey list of OXA beta-lactamases.,carbapenem;penam,Acinetobacter
469,S29,12fa338b-001f-4d71-9f78-b823151d0d02,14210,14591,+,pilG,1-384/384,========/======,4-Apr,99.22,81.04,vfdb,WP_000389061,(pilG) twitching motility response regulator PilG [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],NA,Acinetobacter
469,S2,23f0740e-9bc5-4fbf-8b2b-69c635b3fa22,10150,10957,-,OXA-134,1-822/822,========/======,16/24,97.69,95.41,card,HQ122933.1:0-822,OXA-134 is a beta-lactamase found in A. lwoffii.,carbapenem;penam,Acinetobacter
469,S21,fc68c8a7-7057-4dc6-ab92-f32f9e2869d7,680,1515,-,OXA-284,1-831/831,========/======,9-Jul,99.76,94.15,card,APRU01000004.1:72684-73515,OXA-284 is a beta-lactamase found in Acinetobacter spp.,carbapenem;penam,Acinetobacter
469,S2,f5d0b75f-7f65-44c4-8ea6-98fd0ae6bca8,4265,5299,+,ompA,1-1033/1071,========/======,24-Dec,95.42,80.11,vfdb,WP_000777882,(ompA) outer membrane protein OmpA [OmpA (VF0464) - Immune modulation (VFC0258)] [Acinetobacter baumannii ACICU],NA,Acinetobacter
469,S7,fa49035f-d094-4dcb-8cdd-ef23a8ed271d,4097,4933,-,OXA-58,1-843/843,========/======,13/26,98.1,94.37,card,CP000864.1:13383-14226,OXA-58 is a beta-lactamase found in A. baumannii.,carbapenem;penam,Acinetobacter
469,S5,bb28a99b-f5e9-47c8-8f8a-67e2b3e8b6d3,939,1973,+,pilT,1-1038/1038,========/======,3-Feb,99.71,81.12,vfdb,WP_000355489,(pilT) type IV pilus twitching motility protein PilT [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],NA,Acinetobacter
469,S5,39c94fe5-cdab-4ca5-8f44-4b0e620a8f29,568,1228,+,OXA-647,1-667/822,========/====..,8-Apr,80.29,97.61,card,NG_065433.1:0-822,OXA-647 is a beta-lactamase in the OXA-134 family of OXA beta-lactamases that confers resistance to ampicillin and cephalothin.,carbapenem;penam,Acinetobacter
469,S5,26680762-b4e2-42e4-a77c-6e7fa2ee5478,1006,1825,-,OXA-647,4-822/822,========/======,13/17,98.66,94.93,card,NG_065433.1:0-822,OXA-647 is a beta-lactamase in the OXA-134 family of OXA beta-lactamases that confers resistance to ampicillin and cephalothin.,carbapenem;penam,Acinetobacter
469,S22,4142dcee-06c7-4eb6-9ae1-ca814a1a249c,1796,2616,+,OXA-284,5-831/831,========/======,12-Oct,98.44,94.94,card,APRU01000004.1:72684-73515,OXA-284 is a beta-lactamase found in Acinetobacter spp.,carbapenem;penam,Acinetobacter
469,S14,0440a1ba-aa35-42bf-b0ea-7e1f824dded7,83,1117,+,ompA,1-1033/1071,========/======,26-Dec,95.33,81.09,vfdb,WP_000777882,(ompA) outer membrane protein OmpA [OmpA (VF0464) - Immune modulation (VFC0258)] [Acinetobacter baumannii ACICU],NA,Acinetobacter
469,S13,9e963de6-782b-4df5-9782-ff54e4682396,4991,6021,+,pilT,1-1022/1038,========/======,19-Oct,97.98,80.21,vfdb,WP_000355489,(pilT) type IV pilus twitching motility protein PilT [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],NA,Acinetobacter
469,S28,6e710d8d-d365-428b-99ba-b97a5e2422b4,85,1105,+,ompA,1-1041/1071,========/======,22/40,94.4,80.5,vfdb,WP_000777882,(ompA) outer membrane protein OmpA [OmpA (VF0464) - Immune modulation (VFC0258)] [Acinetobacter baumannii ACICU],NA,Acinetobacter
469,S28,748a6b38-07a1-489d-a1ca-c502bccf4c19,1710,2077,-,pilG,17-384/384,===============,0/0,95.83,82.61,vfdb,WP_000389061,(pilG) twitching motility response regulator PilG [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],NA,Acinetobacter
469,S5,70394fb5-91e1-4327-a18b-cda2c7ed7fc9,913,1734,+,OXA-647,1-822/822,========/======,19/22,98.66,94.48,card,NG_065433.1:0-822,OXA-647 is a beta-lactamase in the OXA-134 family of OXA beta-lactamases that confers resistance to ampicillin and cephalothin.,carbapenem;penam,Acinetobacter
469,S2,ab81cd0a-84bf-4023-9d06-78667b73e9bb,2399,3211,-,OXA-134,1-822/822,========/======,20/25,97.93,94.1,card,HQ122933.1:0-822,OXA-134 is a beta-lactamase found in A. lwoffii.,carbapenem;penam,Acinetobacter
469,S2,a024e1e7-6aa0-4752-b232-320de00b9de3,4498,5294,+,OXA-134,1-822/822,========/======,18/33,96.47,92.13,card,HQ122933.1:0-822,OXA-134 is a beta-lactamase found in A. lwoffii.,carbapenem;penam,Acinetobacter
469,S5,f4f4fe7f-77af-4055-aef9-d2133578ed82,8202,9149,-,pilT,1-947/1038,========/=====.,15-Oct,90.56,81.15,vfdb,WP_000355489,(pilT) type IV pilus twitching motility protein PilT [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],NA,Acinetobacter
469,S32,0529ad2b-f566-4cd7-869c-f52d6d5e7ed2,1373,2842,+,msrE,1-1476/1476,========/======,25/40,98.44,95.18,card,EU294228.1:21241-22717,MsrE is an ABC-F subfamily protein expressed to Klebsiella pneumoniae that confers resistance to erythromycin and streptogramin B antibiotics. It is associated with plasmid DNA. It is also 100% identical to ABC-F type ribosomal protection protein Msr(E) which is in multiple species.,macrolide;streptogramin,Acinetobacter
469,S21,b6c782e6-d820-4955-880e-512057fba063,2137,2519,-,pilG,1-384/384,========/======,7-May,98.96,80.62,vfdb,WP_000389061,(pilG) twitching motility response regulator PilG [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],NA,Acinetobacter
469,S2,f50d0aaf-a0da-4f85-84d4-70acdc50a7ab,4025,5075,+,pilT,1-1038/1038,========/======,19-Oct,99.71,80.17,vfdb,WP_000355489,(pilT) type IV pilus twitching motility protein PilT [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],NA,Acinetobacter
469,S7,fb13d8e3-365a-4c24-b260-73939e6a5645,1614,2450,-,OXA-58,1-843/843,========/======,10-Sep,99.05,97.75,card,CP000864.1:13383-14226,OXA-58 is a beta-lactamase found in A. baumannii.,carbapenem;penam,Acinetobacter
469,S13,1e6fc1a0-4700-4951-9c1d-3b6813485ff5,13026,13403,-,pilG,1-378/384,========/======,2-Feb,98.18,82.59,vfdb,WP_000389061,(pilG) twitching motility response regulator PilG [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],NA,Acinetobacter
469,S9,8e08408e-ab06-4a31-afa6-d3c0c234db98,598,1541,+,pilT,1-953/1038,========/=====.,15/27,90.08,80.98,vfdb,WP_000355489,(pilT) type IV pilus twitching motility protein PilT [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],NA,Acinetobacter
469,S15,3eb59d2f-e800-4078-b327-973833542c42,661,1476,-,OXA-282,1-829/831,========/======,24/35,96.87,93.09,card,AMFJ01001993.1:70-901,OXA-282 is a beta-lactamase found in Acinetobacter spp.,carbapenem;penam,Acinetobacter
469,S28,e0303f95-b653-428e-a58a-13b066208e3a,2047,3076,-,pilT,1-1038/1038,========/======,12-Nov,99.04,81.15,vfdb,WP_000355489,(pilT) type IV pilus twitching motility protein PilT [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],NA,Acinetobacter
469,S5,fb573686-0ba8-4838-b20b-885ca8211787,494,1298,+,sul2,1-816/816,========/======,19-Nov,98.16,95.98,card,AY055428.1:21084-20268,Sul2 is a sulfonamide resistant dihydropteroate synthase of Gram-negative bacteria usually found on small plasmids.,sulfonamide,Acinetobacter
469,S21,d834c960-97eb-4f20-9f12-819bae7c6625,6687,7635,-,pilT,1-953/1038,========/=====.,14/20,90.66,80.23,vfdb,WP_000355489,(pilT) type IV pilus twitching motility protein PilT [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],NA,Acinetobacter
469,S13,72511729-b7a9-4d15-ba3e-3cf4354d86e7,5300,5677,+,pilG,1-384/384,========/======,12-Jun,97.66,80.88,vfdb,WP_000389061,(pilG) twitching motility response regulator PilG [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],NA,Acinetobacter
469,S19,2e35f3a2-3771-4eb6-8ea1-41e95cd179f0,865,1666,-,pilX,1-819/819,========/======,20/25,97.44,93.56,vfdb,WP_000149377,(pilX) hypothetical protein [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],NA,Acinetobacter
469,S5,3a6ada31-829b-4735-ad0f-58b6e36cdfe0,137,525,-,pilG,1-384/384,========/======,7-May,99.74,80.77,vfdb,WP_000389061,(pilG) twitching motility response regulator PilG [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],NA,Acinetobacter
469,S2,40fd31f3-5453-455b-b4c4-6ebbbe962f6c,11633,12649,+,ompA,29-1033/1071,========/======,14/28,93.09,80.68,vfdb,WP_000777882,(ompA) outer membrane protein OmpA [OmpA (VF0464) - Immune modulation (VFC0258)] [Acinetobacter baumannii ACICU],NA,Acinetobacter
469,S31,4b8249d6-e3d9-4a81-b849-8aab2aea8fe8,1143,1527,-,pilG,1-384/384,========/======,5-Apr,99.48,81.65,vfdb,WP_000389061,(pilG) twitching motility response regulator PilG [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],NA,Acinetobacter
469,S21,8eac56e9-27ff-4292-bccc-0ee6885bd348,587,1533,+,pilT,1-950/1038,========/=====.,11-Jul,90.85,81.13,vfdb,WP_000355489,(pilT) type IV pilus twitching motility protein PilT [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],NA,Acinetobacter
469,S2,51c4532d-ab33-4182-ac58-42993014ee55,13318,14313,-,ompA,1-1003/1071,========/======,23/35,91.69,80.73,vfdb,WP_000777882,(ompA) outer membrane protein OmpA [OmpA (VF0464) - Immune modulation (VFC0258)] [Acinetobacter baumannii ACICU],NA,Acinetobacter
469,S21,2d683a0c-0777-4295-a85d-c30a688df1c1,74,902,-,OXA-284,1-831/831,========/======,16-Sep,98.92,93.32,card,APRU01000004.1:72684-73515,OXA-284 is a beta-lactamase found in Acinetobacter spp.,carbapenem;penam,Acinetobacter
469,S2,c0c56eac-b090-480c-bb4d-6efa2fee846e,2375,3200,+,OXA-496,1-820/840,========/======,16-Nov,97.02,95.55,card,NG_050781.1:0-840,OXA-496 is a beta-lactamase in the OXA-134 family of OXA beta-lactamases that confers resistance to ampicillin and cephalothin.,carbapenem;penam,Acinetobacter
469,S21,35defae9-b8a8-4d2e-b907-b51b288fe27e,1154,1976,-,OXA-284,1-831/831,========/======,16/22,98.19,93.67,card,APRU01000004.1:72684-73515,OXA-284 is a beta-lactamase found in Acinetobacter spp.,carbapenem;penam,Acinetobacter
469,S5,549ee111-a6ec-4f90-9ec6-a9b6b9bdf65c,1659,2493,-,pilT,118-953/1038,.=======/=====.,7-May,80.15,82.24,vfdb,WP_000355489,(pilT) type IV pilus twitching motility protein PilT [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],NA,Acinetobacter
469,S30,5f286fe3-a876-40e8-bc2b-efa2f9bd783e,739,1108,-,pilG,1-368/384,========/======,4-Mar,95.57,82.48,vfdb,WP_000389061,(pilG) twitching motility response regulator PilG [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],NA,Acinetobacter
469,S21,093a3708-e0b1-4161-b051-af6b5cefbe05,1816,2858,+,pilT,1-1038/1038,========/======,7-May,99.9,80.46,vfdb,WP_000355489,(pilT) type IV pilus twitching motility protein PilT [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],NA,Acinetobacter
469,S5,f3ea2820-02f1-4d2d-951d-3ec6d2149fb5,1533,2346,-,OXA-647,1-822/822,========/======,17/26,97.93,94.7,card,NG_065433.1:0-822,OXA-647 is a beta-lactamase in the OXA-134 family of OXA beta-lactamases that confers resistance to ampicillin and cephalothin.,carbapenem;penam,Acinetobacter
469,S2,ebbcc56d-1060-4265-87fd-fed629b159b8,3882,4710,-,OXA-362,1-831/831,========/======,10-Aug,99.28,97.48,card,KF460532.1:0-831,OXA-362 is a beta-lactamase. From the Lahey list of OXA beta-lactamases.,carbapenem;penam,Acinetobacter
469,S21,4bc36fcf-f2b6-44f7-8173-747ee6fd05d0,4410,5248,+,OXA-284,1-831/831,========/======,16-Oct,99.52,94.19,card,APRU01000004.1:72684-73515,OXA-284 is a beta-lactamase found in Acinetobacter spp.,carbapenem;penam,Acinetobacter
